Page ID,Model Name,Ground Truth,OCR Text,Edit Distance
107907,OpenYoja / V-01.10.01.03,लिखा,गीचे,4
107907,OpenYoja / V-01.10.01.03,जाता,लिखा,3
107907,OpenYoja / V-01.10.01.03,"है,",जाता,4
107907,OpenYoja / V-01.10.01.03,जसे,"है,",3
107907,OpenYoja / V-01.10.01.03,क।,जसे,3
107907,OpenYoja / V-01.10.01.03,जब,क।,2
107907,OpenYoja / V-01.10.01.03,पका,जय,3
107907,OpenYoja / V-01.10.01.03,संगोगट,पका,6
107907,OpenYoja / V-01.10.01.03,या,संगोगट,6
107907,OpenYoja / V-01.10.01.03,उसे,या,3
107907,OpenYoja / V-01.10.01.03,होता,उसे,4
107907,OpenYoja / V-01.10.01.03,"है,",होता,3
107907,OpenYoja / V-01.10.01.03,तब,"है,",3
107907,OpenYoja / V-01.10.01.03,वह,तव,2
107907,OpenYoja / V-01.10.01.03,इन,यह,2
107907,OpenYoja / V-01.10.01.03,अक्षरोंके,इन,9
107907,OpenYoja / V-01.10.01.03,ऊपर,अक्षरोंके,8
107907,OpenYoja / V-01.10.01.03,लिखा,ऊपर,4
107907,OpenYoja / V-01.10.01.03,जाता,लिखा,3
107907,OpenYoja / V-01.10.01.03,"है,",जाता,4
107907,OpenYoja / V-01.10.01.03,जैसे,है।,3
107907,OpenYoja / V-01.10.01.03,"एए,,",जैसे,4
107907,OpenYoja / V-01.10.01.03,प्ट।,"य,",4
107907,OpenYoja / V-01.10.01.03,के,छ।,2
107907,OpenYoja / V-01.10.01.03,साथ,हके,3
107907,OpenYoja / V-01.10.01.03,"ण,न,म,य,र",साथ,9
107907,OpenYoja / V-01.10.01.03,और,"ण,",2
107907,OpenYoja / V-01.10.01.03,बका,"न,",3
107907,OpenYoja / V-01.10.01.03,योग,"म,",3
107907,OpenYoja / V-01.10.01.03,होनेपर,"य,।",6
107907,OpenYoja / V-01.10.01.03,संयुक्त.,और,8
107907,OpenYoja / V-01.10.01.03,रूप,वका,3
107907,OpenYoja / V-01.10.01.03,इस,योग,3
107907,OpenYoja / V-01.10.01.03,प्रकार,होनेपर,5
107907,OpenYoja / V-01.10.01.03,होते,संयुक्त,7
107907,OpenYoja / V-01.10.01.03,"हैं,",रूप,4
107907,OpenYoja / V-01.10.01.03,"स,ह,हा,हा,",इस,10
107907,OpenYoja / V-01.10.01.03,ह।,प्रफार,6
107907,OpenYoja / V-01.10.01.03,शब्दोंके,दोते,5
107907,OpenYoja / V-01.10.01.03,उच्चारणके,"है,",9
107907,OpenYoja / V-01.10.01.03,नियम।,"ह,",5
107907,OpenYoja / V-01.10.01.03,हिन्दीमें,"ह,",8
107907,OpenYoja / V-01.10.01.03,सभी,"हा,",3
107907,OpenYoja / V-01.10.01.03,शब्द,"हा,",4
107907,OpenYoja / V-01.10.01.03,स्वरान्त,ह।,8
107907,OpenYoja / V-01.10.01.03,लिखे,शब्दोंके,7
107907,OpenYoja / V-01.10.01.03,जाते,उच्चारणके,7
107907,OpenYoja / V-01.10.01.03,"हैं,",नियम।,5
107907,OpenYoja / V-01.10.01.03,पर,हिन्दीमें,9
107907,OpenYoja / V-01.10.01.03,कविताको,सभी,7
107907,OpenYoja / V-01.10.01.03,छोड़,शव्द,4
107907,OpenYoja / V-01.10.01.03,सर्वत्र,स्यरान्त,6
107907,OpenYoja / V-01.10.01.03,अकारान्त,लिसे,8
107907,OpenYoja / V-01.10.01.03,शब्दोंका,जाते,8
107907,OpenYoja / V-01.10.01.03,उच्चारण,"हैं,",7
107907,OpenYoja / V-01.10.01.03,व्यञ्जनान्त,पर,11
107907,OpenYoja / V-01.10.01.03,होता,कविताको,5
107907,OpenYoja / V-01.10.01.03,है:,छोड़,4
107907,OpenYoja / V-01.10.01.03,"जैसे,",सर्यग्र,7
107907,OpenYoja / V-01.10.01.03,"भारत,",अकारान्त,6
107907,OpenYoja / V-01.10.01.03,राम।,शव्दोंका,8
107907,OpenYoja / V-01.10.01.03,यहांत,उवारण,4
107907,OpenYoja / V-01.10.01.03,और,व्यश्षनान्त,11
107907,OpenYoja / V-01.10.01.03,म,होता,4
107907,OpenYoja / V-01.10.01.03,स्वरान्त,है।,8
107907,OpenYoja / V-01.10.01.03,"हैं,","जैसे,",3
107907,OpenYoja / V-01.10.01.03,पर,"भारत,",4
107907,OpenYoja / V-01.10.01.03,इनका,राम।,4
107907,OpenYoja / V-01.10.01.03,उकारण,यहांत,4
107907,OpenYoja / V-01.10.01.03,इस,थर,2
107907,OpenYoja / V-01.10.01.03,प्रकार,म,6
107907,OpenYoja / V-01.10.01.03,होता,स्वरान्त,7
107907,OpenYoja / V-01.10.01.03,"है,","हैं,",1
107907,OpenYoja / V-01.10.01.03,मानो,पर,4
107907,OpenYoja / V-01.10.01.03,त,इनका।,5
107907,OpenYoja / V-01.10.01.03,और,उधारण,4
107907,OpenYoja / V-01.10.01.03,ममें,इस,4
107907,OpenYoja / V-01.10.01.03,अकार,प्रकार,3
107907,OpenYoja / V-01.10.01.03,है,होता,3
107907,OpenYoja / V-01.10.01.03,ही,"है,",2
107907,OpenYoja / V-01.10.01.03,नहीं।,मानाों,5
107907,OpenYoja / V-01.10.01.03,दो,त,2
107907,OpenYoja / V-01.10.01.03,अकारान्त,और,7
107907,OpenYoja / V-01.10.01.03,अक्षरोंके,ममे,8
107907,OpenYoja / V-01.10.01.03,शब्दोंका,अकार,7
107907,OpenYoja / V-01.10.01.03,उच्चारण,हैं,7
107907,OpenYoja / V-01.10.01.03,करनेके,ही,6
107907,OpenYoja / V-01.10.01.03,समय,नहीं।,5
107907,OpenYoja / V-01.10.01.03,दूसरा,दो,4
107907,OpenYoja / V-01.10.01.03,व्यञ्जनान्त,अकारान्त,7
107907,OpenYoja / V-01.10.01.03,बोला,वक्षरपँके,9
107907,OpenYoja / V-01.10.01.03,जाता,शद्दोंका,7
107907,OpenYoja / V-01.10.01.03,"है,",उच्चारपा,8
107907,OpenYoja / V-01.10.01.03,"जैसे,",करनैये,5
107907,OpenYoja / V-01.10.01.03,"फल,",समय,3
107907,OpenYoja / V-01.10.01.03,वल।,व्यबुनुन्त,9
107907,OpenYoja / V-01.10.01.03,Sir,बोलु,4
107907,OpenYoja / V-01.10.01.03,इसी,जाता,4
107907,OpenYoja / V-01.10.01.03,Satguru,"है,",7
107907,OpenYoja / V-01.10.01.03,प्रकार,"जैसे,",6
107907,OpenYoja / V-01.10.01.03,Jagjit,"कलु,",6
107907,OpenYoja / V-01.10.01.03,Singh,"तासरा,",6
107907,OpenYoja / V-01.10.01.03,तीन,चारम,4
107907,OpenYoja / V-01.10.01.03,Ji,घल्।,4
107907,OpenYoja / V-01.10.01.03,अक्षरोंके,9शउठृ070७,9
107907,OpenYoja / V-01.10.01.03,eLibrary,७491,8
107907,OpenYoja / V-01.10.01.03,शब्दोंमें,9001?,9
107907,OpenYoja / V-01.10.01.03,NamdhariElibrary@gmail.com,eoe20,26
107907,OpenYoja / V-01.10.01.03,"तीसरा,",दूसरा,3
107907,OpenYoja / V-01.10.01.03,चारमै,'आर,4
107907,OpenYoja / V-01.10.01.03,दूसरा,इसी,4
107907,OpenYoja / V-01.10.01.03,और,प्रकारें,7
107907,OpenYoja / V-01.10.01.03,,तान,3
107907,OpenYoja / V-01.10.01.03,,अक्षरोंकें,10
107907,OpenYoja / V-01.10.01.03,,शद्दमं,6
107907,GT / V-01.04.01.00,वर्णविचार।,घर्णयिचार,3
107907,GT / V-01.04.01.00,११,१९,1
107907,GT / V-01.04.01.00,बगल,यगल,1
107907,GT / V-01.04.01.00,"है,",है,1
107907,GT / V-01.04.01.00,"लज्जा,","लज्ता,",1
107907,GT / V-01.04.01.00,"क,ट,ड,",कटढ,4
107907,GT / V-01.04.01.00,ढ,के,2
107907,GT / V-01.04.01.00,के,साथ,3
107907,GT / V-01.04.01.00,साथ,जय,3
107907,GT / V-01.04.01.00,जय,य,1
107907,GT / V-01.04.01.00,य,जुड़ता,6
107907,GT / V-01.04.01.00,जुड़ता,"है,",6
107907,GT / V-01.04.01.00,"है,",तय,3
107907,GT / V-01.04.01.00,तब,उनके,4
107907,GT / V-01.04.01.00,उनके,रूप,4
107907,GT / V-01.04.01.00,रूप,दस,3
107907,GT / V-01.04.01.00,इस,प्रकार,6
107907,GT / V-01.04.01.00,प्रकार,होते,6
107907,GT / V-01.04.01.00,होते,"है-य,",4
107907,GT / V-01.04.01.00,"हैं:--पप,","ट्य,",8
107907,GT / V-01.04.01.00,"ट्य,","कग,",3
107907,GT / V-01.04.01.00,"टन,","जय,",2
107907,GT / V-01.04.01.00,"इय,",दय,2
107907,GT / V-01.04.01.00,ढ्य।,जब,4
107907,GT / V-01.04.01.00,जय,प,2
107907,GT / V-01.04.01.00,ण,किसी,4
107907,GT / V-01.04.01.00,किसी,अन्य,4
107907,GT / V-01.04.01.00,अन्य,व्यझनसे,6
107907,GT / V-01.04.01.00,व्यञ्जनसे,मिल,9
107907,GT / V-01.04.01.00,मिल,जाता,4
107907,GT / V-01.04.01.00,जाता,"है,",4
107907,GT / V-01.04.01.00,"है,",तय,3
107907,GT / V-01.04.01.00,तब,उखकी,4
107907,GT / V-01.04.01.00,उसकी,खड़ी,3
107907,GT / V-01.04.01.00,खड़ी,रेखा,4
107907,GT / V-01.04.01.00,रेखा,गिर,4
107907,GT / V-01.04.01.00,गिर,जाती,4
107907,GT / V-01.04.01.00,जाती,है,4
107907,GT / V-01.04.01.00,है।,फौर,3
107907,GT / V-01.04.01.00,कौर,जथ,3
107907,GT / V-01.04.01.00,जब,अपने,4
107907,GT / V-01.04.01.00,अपने,घर्गफे,5
107907,GT / V-01.04.01.00,धर्मफे,व्यभनोंसे,8
107907,GT / V-01.04.01.00,व्यञ्जनोंसे,मिलता,11
107907,GT / V-01.04.01.00,मिलता,"हे,",5
107907,GT / V-01.04.01.00,"है,",तय,3
107907,GT / V-01.04.01.00,तब,भी,2
107907,GT / V-01.04.01.00,भी,रूप,3
107907,GT / V-01.04.01.00,रूप,इसी,3
107907,GT / V-01.04.01.00,इसी,प्रकार,6
107907,GT / V-01.04.01.00,प्रकार,यदल,6
107907,GT / V-01.04.01.00,बदल,जाता,4
107907,GT / V-01.04.01.00,जाता,है,4
107907,GT / V-01.04.01.00,है।,पर,3
107907,GT / V-01.04.01.00,पर,उश्ारण,5
107907,GT / V-01.04.01.00,उच्चारण,नके,7
107907,GT / V-01.04.01.00,नके,समान,4
107907,GT / V-01.04.01.00,समान,दोता,4
107907,GT / V-01.04.01.00,होता,"है,",3
107907,GT / V-01.04.01.00,है;,"जैसे,",4
107907,GT / V-01.04.01.00,"जैसे,","कपटक,",4
107907,GT / V-01.04.01.00,"कण्टक,",ठण्ड।,4
107907,GT / V-01.04.01.00,ठण्ड।,क,5
107907,GT / V-01.04.01.00,क,और,2
107907,GT / V-01.04.01.00,गोर,घके,3
107907,GT / V-01.04.01.00,व,योगमे,5
107907,GT / V-01.04.01.00,योग,ध,3
107907,GT / V-01.04.01.00,व,कके,3
107907,GT / V-01.04.01.00,कके,नीचे,3
107907,GT / V-01.04.01.00,नीचे,लिखा,4
107907,GT / V-01.04.01.00,लिखा,जाता,3
107907,GT / V-01.04.01.00,जाता,"है,",4
107907,GT / V-01.04.01.00,"है,",जसे,3
107907,GT / V-01.04.01.00,जसे,क,3
107907,GT / V-01.04.01.00,क।,जय,2
107907,GT / V-01.04.01.00,जब,पका,3
107907,GT / V-01.04.01.00,पका,संगोग,5
107907,GT / V-01.04.01.00,संगोगट,टया,6
107907,GT / V-01.04.01.00,या,उसे,3
107907,GT / V-01.04.01.00,उसे,होता,4
107907,GT / V-01.04.01.00,होता,"है,",3
107907,GT / V-01.04.01.00,"है,",तब,3
107907,GT / V-01.04.01.00,तब,बद,2
107907,GT / V-01.04.01.00,वह,इन,2
107907,GT / V-01.04.01.00,इन,अश्षरोंके,9
107907,GT / V-01.04.01.00,अक्षरोंके,कपर,7
107907,GT / V-01.04.01.00,ऊपर,लिखा,4
107907,GT / V-01.04.01.00,लिखा,जाता,3
107907,GT / V-01.04.01.00,जाता,"है,",4
107907,GT / V-01.04.01.00,"है,",जैसे,3
107907,GT / V-01.04.01.00,जैसे,"ए,",4
107907,GT / V-01.04.01.00,"एए,,","हके,",3
107907,GT / V-01.04.01.00,प्ट।,साथ,4
107907,GT / V-01.04.01.00,के,णनमय,4
107907,GT / V-01.04.01.00,साथ,और,3
107907,GT / V-01.04.01.00,"ण,न,म,य,र",घका,9
107907,GT / V-01.04.01.00,और,योग,3
107907,GT / V-01.04.01.00,बका,होनेपर,6
107907,GT / V-01.04.01.00,योग,संयुक्त-रूप,10
107907,GT / V-01.04.01.00,होनेपर,इस,6
107907,GT / V-01.04.01.00,संयुक्त.,प्रफार,8
107907,GT / V-01.04.01.00,रूप,दोते,4
107907,GT / V-01.04.01.00,इस,"है,",3
107907,GT / V-01.04.01.00,प्रकार,"सका,",4
107907,GT / V-01.04.01.00,होते,ह,3
107907,GT / V-01.04.01.00,"हैं,",शब्दोंके,7
107907,GT / V-01.04.01.00,"स,ह,हा,हा,",उच्चारणके,9
107907,GT / V-01.04.01.00,ह।,नियम,4
107907,GT / V-01.04.01.00,शब्दोंके,हिन्दीमें,7
107907,GT / V-01.04.01.00,उच्चारणके,सभी,9
107907,GT / V-01.04.01.00,नियम।,श्द,5
107907,GT / V-01.04.01.00,हिन्दीमें,स्घरान्त,9
107907,GT / V-01.04.01.00,सभी,लिखे,4
107907,GT / V-01.04.01.00,शब्द,जाते,4
107907,GT / V-01.04.01.00,स्वरान्त,"हैं,",8
107907,GT / V-01.04.01.00,लिखे,पर,4
107907,GT / V-01.04.01.00,जाते,फविताको,6
107907,GT / V-01.04.01.00,"हैं,",छोड़,4
107907,GT / V-01.04.01.00,पर,सर्बत्र,6
107907,GT / V-01.04.01.00,कविताको,अकारान्त,7
107907,GT / V-01.04.01.00,छोड़,शर््दोंका,8
107907,GT / V-01.04.01.00,सर्वत्र,उझारण,7
107907,GT / V-01.04.01.00,अकारान्त,ल्यशनान्त,5
107907,GT / V-01.04.01.00,शब्दोंका,होता,6
107907,GT / V-01.04.01.00,उच्चारण,है.,7
107907,GT / V-01.04.01.00,व्यञ्जनान्त,"जैसे,",10
107907,GT / V-01.04.01.00,होता,"भारत,",4
107907,GT / V-01.04.01.00,है:,राम।,4
107907,GT / V-01.04.01.00,"जैसे,",यहांत,5
107907,GT / V-01.04.01.00,"भारत,",और,4
107907,GT / V-01.04.01.00,राम।,म,3
107907,GT / V-01.04.01.00,यहांत,स्वरान्त,6
107907,GT / V-01.04.01.00,और,"है,",3
107907,GT / V-01.04.01.00,म,पंर,3
107907,GT / V-01.04.01.00,स्वरान्त,इनका,7
107907,GT / V-01.04.01.00,"हैं,",अक्ारण,6
107907,GT / V-01.04.01.00,पर,इस,2
107907,GT / V-01.04.01.00,इनका,प्रकार,4
107907,GT / V-01.04.01.00,उकारण,होता,5
107907,GT / V-01.04.01.00,इस,"है,",3
107907,GT / V-01.04.01.00,प्रकार,मानो,6
107907,GT / V-01.04.01.00,होता,त,3
107907,GT / V-01.04.01.00,"है,",और,3
107907,GT / V-01.04.01.00,मानो,ममे,3
107907,GT / V-01.04.01.00,त,अकार,4
107907,GT / V-01.04.01.00,और,है,2
107907,GT / V-01.04.01.00,ममें,ही,4
107907,GT / V-01.04.01.00,अकार,नहीं।,5
107907,GT / V-01.04.01.00,है,दो,2
107907,GT / V-01.04.01.00,ही,अकारान्त,8
107907,GT / V-01.04.01.00,नहीं।,अक्षरोंके,8
107907,GT / V-01.04.01.00,दो,शभ्दोंका,6
107907,GT / V-01.04.01.00,अकारान्त,उज्चारप,7
107907,GT / V-01.04.01.00,अक्षरोंके,करनेके,5
107907,GT / V-01.04.01.00,शब्दोंका,समय,8
107907,GT / V-01.04.01.00,उच्चारण,दसरा,6
107907,GT / V-01.04.01.00,करनेके,वयबनान्त,7
107907,GT / V-01.04.01.00,समय,बोला,4
107907,GT / V-01.04.01.00,दूसरा,जाता,4
107907,GT / V-01.04.01.00,व्यञ्जनान्त,"है,",11
107907,GT / V-01.04.01.00,बोला,"जैसे,",5
107907,GT / V-01.04.01.00,जाता,"फल,",4
107907,GT / V-01.04.01.00,"है,",कल,3
107907,GT / V-01.04.01.00,"जैसे,",ठ,5
107907,GT / V-01.04.01.00,"फल,",इसी,3
107907,GT / V-01.04.01.00,वल।,8a,3
107907,GT / V-01.04.01.00,Sir,प्रकार,6
107907,GT / V-01.04.01.00,इसी,७ad,3
107907,GT / V-01.04.01.00,Satguru,99r,6
107907,GT / V-01.04.01.00,प्रकार,तीन,6
107907,GT / V-01.04.01.00,Jagjit,७,6
107907,GT / V-01.04.01.00,Singh,अक्षर्रोंकें,12
107907,GT / V-01.04.01.00,तीन,ea,3
107907,GT / V-01.04.01.00,Ji,शरभ्दोंमे,9
107907,GT / V-01.04.01.00,अक्षरोंके,लड०,9
107907,GT / V-01.04.01.00,eLibrary,"तीसरा,",8
107907,GT / V-01.04.01.00,शब्दोंमें,चारम,8
107907,GT / V-01.04.01.00,NamdhariElibrary@gmail.com,दूँसरा,26
107907,GT / V-01.04.01.00,"तीसरा,",आरा,4
107907,GT / V-01.04.01.00,चारमै,,5
107907,GT / V-01.04.01.00,दूसरा,,5
107907,GT / V-01.04.01.00,और,,2
107907,GT / V-01.04.03.00,वर्णविचार।,यर्णयिचार।,2
107907,GT / V-01.04.03.00,बगल,यगल,1
107907,GT / V-01.04.03.00,और,थीर,2
107907,GT / V-01.04.03.00,पहले,पहे,1
107907,GT / V-01.04.03.00,लकीर,उकीर,1
107907,GT / V-01.04.03.00,"है,",है,1
107907,GT / V-01.04.03.00,"लज्जा,","लक्ा,",2
107907,GT / V-01.04.03.00,रज्जू।,जजू,3
107907,GT / V-01.04.03.00,"क,ट,ड,",कद,5
107907,GT / V-01.04.03.00,ढ,के,2
107907,GT / V-01.04.03.00,के,साथ,3
107907,GT / V-01.04.03.00,साथ,जय,3
107907,GT / V-01.04.03.00,जय,य,1
107907,GT / V-01.04.03.00,य,जुता,4
107907,GT / V-01.04.03.00,जुड़ता,"है,",6
107907,GT / V-01.04.03.00,"है,",तव,3
107907,GT / V-01.04.03.00,तब,उनके,4
107907,GT / V-01.04.03.00,उनके,रूप,4
107907,GT / V-01.04.03.00,रूप,दस,3
107907,GT / V-01.04.03.00,इस,प्रकार,6
107907,GT / V-01.04.03.00,प्रकार,होते,6
107907,GT / V-01.04.03.00,होते,"है:-यम,",6
107907,GT / V-01.04.03.00,"हैं:--पप,","दम,",8
107907,GT / V-01.04.03.00,"ट्य,","ठन,",3
107907,GT / V-01.04.03.00,"टन,","इव,",2
107907,GT / V-01.04.03.00,"इय,",दय।,2
107907,GT / V-01.04.03.00,ढ्य।,जध,4
107907,GT / V-01.04.03.00,जय,ग,2
107907,GT / V-01.04.03.00,ण,किसी,4
107907,GT / V-01.04.03.00,किसी,अन्य,4
107907,GT / V-01.04.03.00,अन्य,न्यझनसे,5
107907,GT / V-01.04.03.00,व्यञ्जनसे,मिल,9
107907,GT / V-01.04.03.00,मिल,जाता,4
107907,GT / V-01.04.03.00,जाता,"है,",4
107907,GT / V-01.04.03.00,"है,",तय,3
107907,GT / V-01.04.03.00,तब,उरकी,4
107907,GT / V-01.04.03.00,उसकी,खड़ी,3
107907,GT / V-01.04.03.00,खड़ी,रखा,4
107907,GT / V-01.04.03.00,रेखा,गिर,4
107907,GT / V-01.04.03.00,गिर,जाती,4
107907,GT / V-01.04.03.00,जाती,है,4
107907,GT / V-01.04.03.00,है।,कौर,3
107907,GT / V-01.04.03.00,कौर,जय,3
107907,GT / V-01.04.03.00,जब,अपने,4
107907,GT / V-01.04.03.00,अपने,घर्गफे,5
107907,GT / V-01.04.03.00,धर्मफे,ब्यज्नोंसे,8
107907,GT / V-01.04.03.00,व्यञ्जनोंसे,मिलता,11
107907,GT / V-01.04.03.00,मिलता,"है,",5
107907,GT / V-01.04.03.00,"है,",तय,3
107907,GT / V-01.04.03.00,तब,भी,2
107907,GT / V-01.04.03.00,भी,कप,2
107907,GT / V-01.04.03.00,रूप,इसी,3
107907,GT / V-01.04.03.00,इसी,प्रकार,6
107907,GT / V-01.04.03.00,प्रकार,यदल,6
107907,GT / V-01.04.03.00,बदल,जाता,4
107907,GT / V-01.04.03.00,जाता,है,4
107907,GT / V-01.04.03.00,है।,पर,3
107907,GT / V-01.04.03.00,पर,उयारण,4
107907,GT / V-01.04.03.00,उच्चारण,नके,7
107907,GT / V-01.04.03.00,नके,समान,4
107907,GT / V-01.04.03.00,समान,दोता,4
107907,GT / V-01.04.03.00,होता,है,3
107907,GT / V-01.04.03.00,है;,"जैसे,",4
107907,GT / V-01.04.03.00,"जैसे,","कण्टक,",5
107907,GT / V-01.04.03.00,"कण्टक,",उण्ट।,3
107907,GT / V-01.04.03.00,ठण्ड।,क,5
107907,GT / V-01.04.03.00,क,गीर,3
107907,GT / V-01.04.03.00,गोर,कफे,3
107907,GT / V-01.04.03.00,व,मोगमे,5
107907,GT / V-01.04.03.00,योग,च,3
107907,GT / V-01.04.03.00,व,कके,3
107907,GT / V-01.04.03.00,कके,नीचे,3
107907,GT / V-01.04.03.00,नीचे,लिखा,4
107907,GT / V-01.04.03.00,लिखा,जाता,3
107907,GT / V-01.04.03.00,जाता,"दै,",4
107907,GT / V-01.04.03.00,"है,",जसे,3
107907,GT / V-01.04.03.00,जसे,फ,3
107907,GT / V-01.04.03.00,क।,जव,2
107907,GT / V-01.04.03.00,जब,पका,3
107907,GT / V-01.04.03.00,पका,संगोग,5
107907,GT / V-01.04.03.00,संगोगट,टया,6
107907,GT / V-01.04.03.00,या,उसे,3
107907,GT / V-01.04.03.00,उसे,होता,4
107907,GT / V-01.04.03.00,होता,"हे,",3
107907,GT / V-01.04.03.00,"है,",तथ,3
107907,GT / V-01.04.03.00,तब,यह,2
107907,GT / V-01.04.03.00,वह,इन,2
107907,GT / V-01.04.03.00,इन,अझरोक,5
107907,GT / V-01.04.03.00,अक्षरोंके,कपर,7
107907,GT / V-01.04.03.00,ऊपर,लिया,4
107907,GT / V-01.04.03.00,लिखा,जाता,3
107907,GT / V-01.04.03.00,जाता,है,4
107907,GT / V-01.04.03.00,"है,",जेसे,4
107907,GT / V-01.04.03.00,जैसे,"ट,",4
107907,GT / V-01.04.03.00,"एए,,",क,4
107907,GT / V-01.04.03.00,प्ट।,हके,4
107907,GT / V-01.04.03.00,के,साथ,3
107907,GT / V-01.04.03.00,साथ,"ण,न,म,यर",8
107907,GT / V-01.04.03.00,"ण,न,म,य,र",औीर,8
107907,GT / V-01.04.03.00,और,बका,3
107907,GT / V-01.04.03.00,बका,योग,3
107907,GT / V-01.04.03.00,योग,होनेपर,5
107907,GT / V-01.04.03.00,होनेपर,कंयुक,6
107907,GT / V-01.04.03.00,संयुक्त.,कप,7
107907,GT / V-01.04.03.00,रूप,इस,3
107907,GT / V-01.04.03.00,इस,प्रकार,6
107907,GT / V-01.04.03.00,प्रकार,दोते,6
107907,GT / V-01.04.03.00,होते,"है,",3
107907,GT / V-01.04.03.00,"हैं,",ककल,4
107907,GT / V-01.04.03.00,"स,ह,हा,हा,",ह,9
107907,GT / V-01.04.03.00,ह।,शोंके,5
107907,GT / V-01.04.03.00,शब्दोंके,उच्चारणके,6
107907,GT / V-01.04.03.00,उच्चारणके,नियम,9
107907,GT / V-01.04.03.00,नियम।,हिन्दम,5
107907,GT / V-01.04.03.00,हिन्दीमें,समी,8
107907,GT / V-01.04.03.00,सभी,शद,3
107907,GT / V-01.04.03.00,शब्द,स्यरान्त,7
107907,GT / V-01.04.03.00,स्वरान्त,लिलें,8
107907,GT / V-01.04.03.00,लिखे,जातै,4
107907,GT / V-01.04.03.00,जाते,"है,",4
107907,GT / V-01.04.03.00,"हैं,",पर,4
107907,GT / V-01.04.03.00,पर,कयिंताको-छोड़,13
107907,GT / V-01.04.03.00,कविताको,सर्यत्र,7
107907,GT / V-01.04.03.00,छोड़,अकारान्त,8
107907,GT / V-01.04.03.00,सर्वत्र,शद्देंका,7
107907,GT / V-01.04.03.00,अकारान्त,उइारण,6
107907,GT / V-01.04.03.00,शब्दोंका,ब्यनान्त,7
107907,GT / V-01.04.03.00,उच्चारण,होता।;,6
107907,GT / V-01.04.03.00,व्यञ्जनान्त,"जैसे,",10
107907,GT / V-01.04.03.00,होता,"भारत,",4
107907,GT / V-01.04.03.00,है:,राम।,4
107907,GT / V-01.04.03.00,"जैसे,",यहांत,5
107907,GT / V-01.04.03.00,"भारत,",मौर,4
107907,GT / V-01.04.03.00,राम।,म,3
107907,GT / V-01.04.03.00,यहांत,स्वरान्त,6
107907,GT / V-01.04.03.00,और,"हैं,",4
107907,GT / V-01.04.03.00,म,पंर,3
107907,GT / V-01.04.03.00,स्वरान्त,इनका,7
107907,GT / V-01.04.03.00,"हैं,",उबरण,4
107907,GT / V-01.04.03.00,पर,इस,2
107907,GT / V-01.04.03.00,इनका,प्रकार,4
107907,GT / V-01.04.03.00,उकारण,होता,5
107907,GT / V-01.04.03.00,इस,"है,",3
107907,GT / V-01.04.03.00,प्रकार,मानो,6
107907,GT / V-01.04.03.00,होता,न,4
107907,GT / V-01.04.03.00,"है,",और,3
107907,GT / V-01.04.03.00,मानो,ममे,3
107907,GT / V-01.04.03.00,त,अकार,4
107907,GT / V-01.04.03.00,और,है।ी,4
107907,GT / V-01.04.03.00,ममें,नद,4
107907,GT / V-01.04.03.00,अकार,दो,4
107907,GT / V-01.04.03.00,है,अकारान्त,8
107907,GT / V-01.04.03.00,ही,इक्षंके,7
107907,GT / V-01.04.03.00,नहीं।,शन्ोका,5
107907,GT / V-01.04.03.00,दो,उारण,4
107907,GT / V-01.04.03.00,अकारान्त,कलेके,7
107907,GT / V-01.04.03.00,अक्षरोंके,समय,9
107907,GT / V-01.04.03.00,शब्दोंका,दसरा,6
107907,GT / V-01.04.03.00,उच्चारण,बबनान्त,7
107907,GT / V-01.04.03.00,करनेके,बोला,6
107907,GT / V-01.04.03.00,समय,जाता,4
107907,GT / V-01.04.03.00,दूसरा,"है,",5
107907,GT / V-01.04.03.00,व्यञ्जनान्त,"जैसे,",10
107907,GT / V-01.04.03.00,बोला,"कल,",3
107907,GT / V-01.04.03.00,जाता,कल।,4
107907,GT / V-01.04.03.00,"है,",ज,3
107907,GT / V-01.04.03.00,"जैसे,",इस,4
107907,GT / V-01.04.03.00,"फल,",satpuru,7
107907,GT / V-01.04.03.00,वल।,प्कारं,6
107907,GT / V-01.04.03.00,Sir,Jad,3
107907,GT / V-01.04.03.00,इसी,Sinn,4
107907,GT / V-01.04.03.00,Satguru,तान,7
107907,GT / V-01.04.03.00,प्रकार,u,6
107907,GT / V-01.04.03.00,Jagjit,असरकें,6
107907,GT / V-01.04.03.00,Singh,eLibrar,6
107907,GT / V-01.04.03.00,तीन,उाद्ेंमें,9
107907,GT / V-01.04.03.00,Ji,Hiandhasieitnanrfantnl',22
107907,GT / V-01.04.03.00,अक्षरोंके,"तीसरा,",8
107907,GT / V-01.04.03.00,eLibrary,चार,8
107907,GT / V-01.04.03.00,शब्दोंमें,दूसराँ,8
107907,GT / V-01.04.03.00,NamdhariElibrary@gmail.com,आर,26
107907,GT / V-01.04.03.00,"तीसरा,",,6
107907,GT / V-01.04.03.00,चारमै,,5
107907,GT / V-01.04.03.00,दूसरा,,5
107907,GT / V-01.04.03.00,और,,2
107907,GT / V-01.05.01.00,वर्णविचार।,वर्णपिचार।,1
107907,GT / V-01.05.01.00,११,१९,1
107907,GT / V-01.05.01.00,बगल,यगल,1
107907,GT / V-01.05.01.00,और,धीर,2
107907,GT / V-01.05.01.00,पहले,पहे,1
107907,GT / V-01.05.01.00,"है,",है,1
