Page ID,Model Name,Ground Truth,OCR Text,Edit Distance
174761,V-00.01/V-01.10.01.03,नहीं,देनेवाला,7
174761,V-00.01/V-01.10.01.03,सो,व्यक्ति,7
174761,V-00.01/V-01.10.01.03,पाने,57,4
174761,V-00.01/V-01.10.01.03,पर,००teee०,7
174761,V-00.01/V-01.10.01.03,उसे,6),3
174761,V-00.01/V-01.10.01.03,दुख,oooeeeiee,9
174761,V-00.01/V-01.10.01.03,होता,"०6,",4
174761,V-00.01/V-01.10.01.03,है,ऐta0040,7
174761,V-00.01/V-01.10.01.03,इसलिए,,5
174761,V-00.01/V-01.10.01.03,तुम,,3
174761,V-00.01/V-01.10.01.03,उसे,,3
174761,V-00.01/V-01.10.01.03,अपने,,4
174761,V-00.01/V-01.10.01.03,मकान,,4
174761,V-00.01/V-01.10.01.03,में,,3
174761,V-00.01/V-01.10.01.03,ठहरने,,5
174761,V-00.01/V-01.10.01.03,या,,2
174761,V-00.01/V-01.10.01.03,तुम्हारे,,8
174761,V-00.01/V-01.10.01.03,साथ,,3
174761,V-00.01/V-01.10.01.03,एक,,2
174761,V-00.01/V-01.10.01.03,ही,,2
174761,V-00.01/V-01.10.01.03,विस्तर,,6
174761,V-00.01/V-01.10.01.03,पर,,2
174761,V-00.01/V-01.10.01.03,सोने,,4
174761,V-00.01/V-01.10.01.03,की,,2
174761,V-00.01/V-01.10.01.03,अनुमति,,6
174761,V-00.01/V-01.10.01.03,नहीं,,4
174761,V-00.01/V-01.10.01.03,दे,,2
174761,V-00.01/V-01.10.01.03,सकते,,4
174761,V-00.01/V-01.10.01.03,हो।,,3
174761,V-00.01/V-01.10.01.03,कोई,,3
174761,V-00.01/V-01.10.01.03,चोर,,3
174761,V-00.01/V-01.10.01.03,को,,2
174761,V-00.01/V-01.10.01.03,अगर,,3
174761,V-00.01/V-01.10.01.03,तुम्हारा,,8
174761,V-00.01/V-01.10.01.03,पॉकेट,,5
174761,V-00.01/V-01.10.01.03,नहीं,,4
174761,V-00.01/V-01.10.01.03,काट,,3
174761,V-00.01/V-01.10.01.03,पाने,,4
174761,V-00.01/V-01.10.01.03,पर,,2
174761,V-00.01/V-01.10.01.03,उसे,,3
174761,V-00.01/V-01.10.01.03,दुख,,3
174761,V-00.01/V-01.10.01.03,होता,,4
174761,V-00.01/V-01.10.01.03,है,,2
174761,V-00.01/V-01.10.01.03,तो,,2
174761,V-00.01/V-01.10.01.03,तुम,,3
174761,V-00.01/V-01.10.01.03,उसे,,3
174761,V-00.01/V-01.10.01.03,अपना,,4
174761,V-00.01/V-01.10.01.03,पॉकेट,,5
174761,V-00.01/V-01.10.01.03,काटने,,5
174761,V-00.01/V-01.10.01.03,की,,2
174761,V-00.01/V-01.10.01.03,सुविधा,,6
174761,V-00.01/V-01.10.01.03,नहीं,,4
174761,V-00.01/V-01.10.01.03,दे,,2
174761,V-00.01/V-01.10.01.03,सकते,,4
174761,V-00.01/V-01.10.01.03,हो।,,3
174761,V-00.01/V-01.10.01.03,कोई,,3
174761,V-00.01/V-01.10.01.03,दूसरों,,6
174761,V-00.01/V-01.10.01.03,को,,2
174761,V-00.01/V-01.10.01.03,पीड़ा,,5
174761,V-00.01/V-01.10.01.03,देनेवाला,,8
174761,V-00.01/V-01.10.01.03,व्यक्ति,,7
174761,V-00.01/V-01.10.01.03,57,,2
174761,V-00.01/V-01.10.01.03,Collected,,9
174761,V-00.01/V-01.10.01.03,by,,2
174761,V-00.01/V-01.10.01.03,Mukherjee,,9
174761,V-00.01/V-01.10.01.03,"TK,",,3
174761,V-00.01/V-01.10.01.03,Dhanbad,,7
174761,OpenSeg/V-01.04.01.00,है।,है,1
174761,OpenSeg/V-01.04.01.00,विश्वास,क,7
174761,OpenSeg/V-01.04.01.00,ही,विश्वास,7
174761,OpenSeg/V-01.04.01.00,बल,ही,2
174761,OpenSeg/V-01.04.01.00,है।,बल,3
174761,OpenSeg/V-01.04.01.00,जिसको,है,5
174761,OpenSeg/V-01.04.01.00,बाह्य,जिसको,5
174761,OpenSeg/V-01.04.01.00,उपदेश,बाहय,5
174761,OpenSeg/V-01.04.01.00,देने,उपदेश,4
174761,OpenSeg/V-01.04.01.00,प्रतिबंध,देने,8
174761,OpenSeg/V-01.04.01.00,"है,",प्रतिबंध,8
174761,OpenSeg/V-01.04.01.00,अथवा,"है,",4
174761,OpenSeg/V-01.04.01.00,सामाजिक,अथवा,6
174761,OpenSeg/V-01.04.01.00,व्यवधान,सामाजिक,7
174761,OpenSeg/V-01.04.01.00,या,व्यवधान,5
174761,OpenSeg/V-01.04.01.00,दूरी,या,4
174761,OpenSeg/V-01.04.01.00,के,दूरी,4
174761,OpenSeg/V-01.04.01.00,कारण,के,3
174761,OpenSeg/V-01.04.01.00,संभव,कारण,4
174761,OpenSeg/V-01.04.01.00,नहीं,संभव,4
174761,OpenSeg/V-01.04.01.00,है,नहीं,3
174761,OpenSeg/V-01.04.01.00,उसे,है,3
174761,OpenSeg/V-01.04.01.00,मन,उसे,3
174761,OpenSeg/V-01.04.01.00,ही,मन,2
174761,OpenSeg/V-01.04.01.00,मन,ही,2
174761,OpenSeg/V-01.04.01.00,संयम,मन,4
174761,OpenSeg/V-01.04.01.00,की,संयम,4
174761,OpenSeg/V-01.04.01.00,ओर,की,2
174761,OpenSeg/V-01.04.01.00,आकर्षित,ओर,6
174761,OpenSeg/V-01.04.01.00,करना,आकर्षित,5
174761,OpenSeg/V-01.04.01.00,चाहिए।,करना,6
174761,OpenSeg/V-01.04.01.00,यह,चाहिए।,5
174761,OpenSeg/V-01.04.01.00,लाभदायक,यह,6
174761,OpenSeg/V-01.04.01.00,सिद्ध,लाभदायक,6
174761,OpenSeg/V-01.04.01.00,होगा।,सिद्ध,5
174761,OpenSeg/V-01.04.01.00,यह,होगा,4
174761,OpenSeg/V-01.04.01.00,उपदेश,यह,5
174761,OpenSeg/V-01.04.01.00,प्रत्यक्ष,उपदेश,9
174761,OpenSeg/V-01.04.01.00,अनुभव,प्रत्यक्ष,9
174761,OpenSeg/V-01.04.01.00,और,अनुभव,5
174761,OpenSeg/V-01.04.01.00,वास्तविक,और,8
174761,OpenSeg/V-01.04.01.00,घटनाओं,वास्तविक,8
174761,OpenSeg/V-01.04.01.00,पर,घटनाओं,6
174761,OpenSeg/V-01.04.01.00,आधारित,पर,5
174761,OpenSeg/V-01.04.01.00,है।,आधारित,6
174761,OpenSeg/V-01.04.01.00,वृथा,है,4
174761,OpenSeg/V-01.04.01.00,क्लेश,वृथा,5
174761,OpenSeg/V-01.04.01.00,देना,क्लेश,5
174761,OpenSeg/V-01.04.01.00,भगवान,देना,4
174761,OpenSeg/V-01.04.01.00,की,भगवान,5
174761,OpenSeg/V-01.04.01.00,इस,की,2
174761,OpenSeg/V-01.04.01.00,सृष्टि,इस,6
174761,OpenSeg/V-01.04.01.00,में,सृष्टि,6
174761,OpenSeg/V-01.04.01.00,कोई,में,3
174761,OpenSeg/V-01.04.01.00,कितना,कोई,4
174761,OpenSeg/V-01.04.01.00,भी,कितना,5
174761,OpenSeg/V-01.04.01.00,क्यों,भी,5
174761,OpenSeg/V-01.04.01.00,न,क्यों,5
174761,OpenSeg/V-01.04.01.00,करे,न,3
174761,OpenSeg/V-01.04.01.00,किसी,करे,3
174761,OpenSeg/V-01.04.01.00,न,किसी,4
174761,OpenSeg/V-01.04.01.00,किसी,न,4
174761,OpenSeg/V-01.04.01.00,के,किसी,3
174761,OpenSeg/V-01.04.01.00,मन,के,2
174761,OpenSeg/V-01.04.01.00,में,"मन,",2
174761,OpenSeg/V-01.04.01.00,चोट,में,3
174761,OpenSeg/V-01.04.01.00,पहुंचाए,चोट,6
174761,OpenSeg/V-01.04.01.00,बिना,पहुंचाए,6
174761,OpenSeg/V-01.04.01.00,मनुष्य,बिना,6
174761,OpenSeg/V-01.04.01.00,का,मनुष्य,6
174761,OpenSeg/V-01.04.01.00,जीवन,का,4
174761,OpenSeg/V-01.04.01.00,व्यतित,जीवन,6
174761,OpenSeg/V-01.04.01.00,करना,व्यतित,6
174761,OpenSeg/V-01.04.01.00,असंभव,करना,5
174761,OpenSeg/V-01.04.01.00,है।,असंभव,5
174761,OpenSeg/V-01.04.01.00,यहां,है,3
174761,OpenSeg/V-01.04.01.00,दूसरों,यहां,5
174761,OpenSeg/V-01.04.01.00,को,दूसरों,5
174761,OpenSeg/V-01.04.01.00,अनावश्यक,को,8
174761,OpenSeg/V-01.04.01.00,पीड़ा,अनावश्यक,8
174761,OpenSeg/V-01.04.01.00,देने,पीड़ा,5
174761,OpenSeg/V-01.04.01.00,से,देने,3
174761,OpenSeg/V-01.04.01.00,दूर,से,3
174761,OpenSeg/V-01.04.01.00,रहने,दूर,4
174761,OpenSeg/V-01.04.01.00,का,रहने,4
174761,OpenSeg/V-01.04.01.00,प्रयत्न,का,7
174761,OpenSeg/V-01.04.01.00,बहुत,प्रयत्न,6
174761,OpenSeg/V-01.04.01.00,ही,बहुत,3
174761,OpenSeg/V-01.04.01.00,महत्वपूर्ण,ही,9
174761,OpenSeg/V-01.04.01.00,है।,महत्वपूर्ण,9
174761,OpenSeg/V-01.04.01.00,बिना,है।,4
174761,OpenSeg/V-01.04.01.00,किसी,बिना,3
174761,OpenSeg/V-01.04.01.00,कारण,किसी,3
174761,OpenSeg/V-01.04.01.00,के,कारण,3
174761,OpenSeg/V-01.04.01.00,या,के,2
174761,OpenSeg/V-01.04.01.00,छोटी,या,4
174761,OpenSeg/V-01.04.01.00,सी,छोटी,3
174761,OpenSeg/V-01.04.01.00,किसी,सी,2
174761,OpenSeg/V-01.04.01.00,बात,किसी,4
174761,OpenSeg/V-01.04.01.00,पर,बात,3
174761,OpenSeg/V-01.04.01.00,किसी,पर,4
174761,OpenSeg/V-01.04.01.00,को,किसी,3
174761,OpenSeg/V-01.04.01.00,दुख,को,3
174761,OpenSeg/V-01.04.01.00,पहुंचाना,दुख,7
174761,OpenSeg/V-01.04.01.00,अनुचित,पहुंचाना,6
174761,OpenSeg/V-01.04.01.00,"है,",अनुचित,6
174761,OpenSeg/V-01.04.01.00,परन्तु,"है,",6
174761,OpenSeg/V-01.04.01.00,तुम्हारे,परन्तु,7
174761,OpenSeg/V-01.04.01.00,चरित्रधन,तुम्हारे,8
174761,OpenSeg/V-01.04.01.00,को,चरित्रधन,8
174761,OpenSeg/V-01.04.01.00,कुड़ेदान,को,7
174761,OpenSeg/V-01.04.01.00,में,कुड़ेदान,7
174761,OpenSeg/V-01.04.01.00,न,में,3
174761,OpenSeg/V-01.04.01.00,फेंकने,न,5
174761,OpenSeg/V-01.04.01.00,से,फेंकने,5
174761,OpenSeg/V-01.04.01.00,अगर,से,3
174761,OpenSeg/V-01.04.01.00,किसी,अगर,4
174761,OpenSeg/V-01.04.01.00,लंपट,किसी,4
174761,OpenSeg/V-01.04.01.00,व्यक्ति,लपट,7
174761,OpenSeg/V-01.04.01.00,को,व्यक्ति,6
174761,OpenSeg/V-01.04.01.00,दुख,को,3
174761,OpenSeg/V-01.04.01.00,पहुँचाता,दुखा,6
174761,OpenSeg/V-01.04.01.00,है,पहुँचाता,7
174761,OpenSeg/V-01.04.01.00,तो,है,2
174761,OpenSeg/V-01.04.01.00,उसके,तो,4
174761,OpenSeg/V-01.04.01.00,दुखी,उसके,4
174761,OpenSeg/V-01.04.01.00,होने,दुखी,4
174761,OpenSeg/V-01.04.01.00,की,होने,4
174761,OpenSeg/V-01.04.01.00,परवाह,की,5
174761,OpenSeg/V-01.04.01.00,नहीं,परवाह,5
174761,OpenSeg/V-01.04.01.00,करनी,नहीं,4
174761,OpenSeg/V-01.04.01.00,चाहिए।,करनी,6
174761,OpenSeg/V-01.04.01.00,कोई,चाहिए।,6
174761,OpenSeg/V-01.04.01.00,लंपट,कोई,4
174761,OpenSeg/V-01.04.01.00,तुम्हारे,लंपट,8
174761,OpenSeg/V-01.04.01.00,साथ,तुम्हारे,7
174761,OpenSeg/V-01.04.01.00,एक,साथ,3
174761,OpenSeg/V-01.04.01.00,ही,एक,2
174761,OpenSeg/V-01.04.01.00,विस्तर,ही,6
174761,OpenSeg/V-01.04.01.00,में,विस्तर,6
174761,OpenSeg/V-01.04.01.00,नहीं,में,3
174761,OpenSeg/V-01.04.01.00,सो,नहीं,4
174761,OpenSeg/V-01.04.01.00,पाने,सो,4
174761,OpenSeg/V-01.04.01.00,पर,पाने,3
174761,OpenSeg/V-01.04.01.00,उसे,पर,3
174761,OpenSeg/V-01.04.01.00,दुख,उसे,3
174761,OpenSeg/V-01.04.01.00,होता,दुख,4
174761,OpenSeg/V-01.04.01.00,है,होता,3
174761,OpenSeg/V-01.04.01.00,इसलिए,है,5
174761,OpenSeg/V-01.04.01.00,तुम,इसलिए,5
174761,OpenSeg/V-01.04.01.00,उसे,तुम,3
174761,OpenSeg/V-01.04.01.00,अपने,उसे,3
174761,OpenSeg/V-01.04.01.00,मकान,अपने,4
174761,OpenSeg/V-01.04.01.00,में,मकान,3
174761,OpenSeg/V-01.04.01.00,ठहरने,में,5
174761,OpenSeg/V-01.04.01.00,या,ठहरने,5
174761,OpenSeg/V-01.04.01.00,तुम्हारे,या,7
174761,OpenSeg/V-01.04.01.00,साथ,तुम्हारे,7
174761,OpenSeg/V-01.04.01.00,एक,साथ,3
174761,OpenSeg/V-01.04.01.00,ही,एक,2
174761,OpenSeg/V-01.04.01.00,विस्तर,ही,6
174761,OpenSeg/V-01.04.01.00,पर,विस्तर,5
174761,OpenSeg/V-01.04.01.00,सोने,पर,4
174761,OpenSeg/V-01.04.01.00,की,सोने,4
174761,OpenSeg/V-01.04.01.00,अनुमति,की,6
174761,OpenSeg/V-01.04.01.00,नहीं,अनुमति,5
174761,OpenSeg/V-01.04.01.00,दे,नहीं,4
174761,OpenSeg/V-01.04.01.00,सकते,दे,3
174761,OpenSeg/V-01.04.01.00,हो।,सकते,4
174761,OpenSeg/V-01.04.01.00,कोई,हो।,2
174761,OpenSeg/V-01.04.01.00,चोर,कोई,2
174761,OpenSeg/V-01.04.01.00,को,चोर,2
174761,OpenSeg/V-01.04.01.00,अगर,को,3
174761,OpenSeg/V-01.04.01.00,तुम्हारा,अगर,7
174761,OpenSeg/V-01.04.01.00,पॉकेट,तुम्हारा,8
174761,OpenSeg/V-01.04.01.00,नहीं,पॉँकेट,6
174761,OpenSeg/V-01.04.01.00,काट,न्हीं,5
174761,OpenSeg/V-01.04.01.00,पाने,काट,3
174761,OpenSeg/V-01.04.01.00,पर,पाने,3
174761,OpenSeg/V-01.04.01.00,उसे,पर,3
174761,OpenSeg/V-01.04.01.00,दुख,उसे,3
174761,OpenSeg/V-01.04.01.00,होता,दुख,4
174761,OpenSeg/V-01.04.01.00,है,होता,3
174761,OpenSeg/V-01.04.01.00,तो,है,2
174761,OpenSeg/V-01.04.01.00,तुम,तो,2
174761,OpenSeg/V-01.04.01.00,उसे,तुम,3
174761,OpenSeg/V-01.04.01.00,अपना,उसे,4
174761,OpenSeg/V-01.04.01.00,पॉकेट,अपना,5
174761,OpenSeg/V-01.04.01.00,काटने,पॉकेट,5
174761,OpenSeg/V-01.04.01.00,की,काटने,4
174761,OpenSeg/V-01.04.01.00,सुविधा,की,6
174761,OpenSeg/V-01.04.01.00,नहीं,सुविधा,6
174761,OpenSeg/V-01.04.01.00,दे,नहीं,4
174761,OpenSeg/V-01.04.01.00,सकते,दे,3
174761,OpenSeg/V-01.04.01.00,हो।,सकते,4
174761,OpenSeg/V-01.04.01.00,कोई,हो।,2
174761,OpenSeg/V-01.04.01.00,दूसरों,कोई,5
174761,OpenSeg/V-01.04.01.00,को,दूसरों,5
174761,OpenSeg/V-01.04.01.00,पीड़ा,को,5
174761,OpenSeg/V-01.04.01.00,देनेवाला,पीड़ा,7
174761,OpenSeg/V-01.04.01.00,व्यक्ति,देनेवाला,8
174761,OpenSeg/V-01.04.01.00,57,व्यक्ति,7
174761,OpenSeg/V-01.04.01.00,Collected,57,9
174761,OpenSeg/V-01.04.01.00,by,aoeeee,6
174761,OpenSeg/V-01.04.01.00,Mukherjee,8x,9
174761,OpenSeg/V-01.04.01.00,"TK,",raeree,6
174761,OpenSeg/V-01.04.01.00,Dhanbad,15.,7
174761,OpenSeg/V-01.04.01.00,,aaaa,4
174761,OpenSeg/V-01.04.03.00,है।,है,1
174761,OpenSeg/V-01.04.03.00,विश्वास,क,7
174761,OpenSeg/V-01.04.03.00,ही,विश्वास,7
174761,OpenSeg/V-01.04.03.00,बल,ही,2
174761,OpenSeg/V-01.04.03.00,है।,बल,3
174761,OpenSeg/V-01.04.03.00,जिसको,है,5
174761,OpenSeg/V-01.04.03.00,बाह्य,जिसको,5
174761,OpenSeg/V-01.04.03.00,उपदेश,बाह्य,5
174761,OpenSeg/V-01.04.03.00,देने,उपदेश,4
174761,OpenSeg/V-01.04.03.00,प्रतिबंध,देने,8
174761,OpenSeg/V-01.04.03.00,"है,",प्रतिबंध,8
174761,OpenSeg/V-01.04.03.00,अथवा,"है,",4
174761,OpenSeg/V-01.04.03.00,सामाजिक,अथवा,6
174761,OpenSeg/V-01.04.03.00,व्यवधान,सामाजिक,7
174761,OpenSeg/V-01.04.03.00,या,व्यवधान,5
174761,OpenSeg/V-01.04.03.00,दूरी,या,4
174761,OpenSeg/V-01.04.03.00,के,दूरी,4
174761,OpenSeg/V-01.04.03.00,कारण,के,3
174761,OpenSeg/V-01.04.03.00,संभव,कारण,4
174761,OpenSeg/V-01.04.03.00,नहीं,संभव,4
174761,OpenSeg/V-01.04.03.00,है,नहीं,3
174761,OpenSeg/V-01.04.03.00,उसे,है,3
174761,OpenSeg/V-01.04.03.00,मन,उसे,3
174761,OpenSeg/V-01.04.03.00,ही,मन,2
174761,OpenSeg/V-01.04.03.00,मन,ही,2
174761,OpenSeg/V-01.04.03.00,संयम,मन,4
174761,OpenSeg/V-01.04.03.00,की,संयम,4
174761,OpenSeg/V-01.04.03.00,ओर,की,2
174761,OpenSeg/V-01.04.03.00,आकर्षित,ओर,6
174761,OpenSeg/V-01.04.03.00,करना,आकर्षित,5
174761,OpenSeg/V-01.04.03.00,चाहिए।,करना,6
174761,OpenSeg/V-01.04.03.00,यह,चाहिए।,5
174761,OpenSeg/V-01.04.03.00,लाभदायक,यह,6
174761,OpenSeg/V-01.04.03.00,सिद्ध,लाभदायक,6
174761,OpenSeg/V-01.04.03.00,होगा।,सिद्ध,5
174761,OpenSeg/V-01.04.03.00,यह,होगा।,5
174761,OpenSeg/V-01.04.03.00,उपदेश,यह,5
174761,OpenSeg/V-01.04.03.00,प्रत्यक्ष,उपदेश,9
174761,OpenSeg/V-01.04.03.00,अनुभव,प्रत्यक्ष,9
174761,OpenSeg/V-01.04.03.00,और,अनुभव,5
174761,OpenSeg/V-01.04.03.00,वास्तविक,और,8
174761,OpenSeg/V-01.04.03.00,घटनाओं,वास्तविक,8
174761,OpenSeg/V-01.04.03.00,पर,घटनाओं,6
174761,OpenSeg/V-01.04.03.00,आधारित,पर,5
174761,OpenSeg/V-01.04.03.00,है।,आधारित,6
174761,OpenSeg/V-01.04.03.00,वृथा,है।,4
174761,OpenSeg/V-01.04.03.00,क्लेश,वृथा,5
174761,OpenSeg/V-01.04.03.00,देना,क्लेश,5
174761,OpenSeg/V-01.04.03.00,भगवान,देना,4
174761,OpenSeg/V-01.04.03.00,की,भगवान,5
174761,OpenSeg/V-01.04.03.00,इस,की,2
174761,OpenSeg/V-01.04.03.00,सृष्टि,इस,6
174761,OpenSeg/V-01.04.03.00,में,सृष्टि,6
174761,OpenSeg/V-01.04.03.00,कोई,में,3
174761,OpenSeg/V-01.04.03.00,कितना,कोई,4
174761,OpenSeg/V-01.04.03.00,भी,कितना,5
174761,OpenSeg/V-01.04.03.00,क्यों,भी,5
174761,OpenSeg/V-01.04.03.00,न,क्यों,5
174761,OpenSeg/V-01.04.03.00,करे,न,3
174761,OpenSeg/V-01.04.03.00,किसी,करे,3
174761,OpenSeg/V-01.04.03.00,न,किसी,4
174761,OpenSeg/V-01.04.03.00,किसी,न,4
174761,OpenSeg/V-01.04.03.00,के,किसी,3
174761,OpenSeg/V-01.04.03.00,मन,के,2
174761,OpenSeg/V-01.04.03.00,में,"मन,",2
174761,OpenSeg/V-01.04.03.00,चोट,में,3
174761,OpenSeg/V-01.04.03.00,पहुंचाए,चोट,6
174761,OpenSeg/V-01.04.03.00,बिना,पहुंचाए,6
174761,OpenSeg/V-01.04.03.00,मनुष्य,बिना,6
174761,OpenSeg/V-01.04.03.00,का,मनुष्य,6
174761,OpenSeg/V-01.04.03.00,जीवन,का,4
174761,OpenSeg/V-01.04.03.00,व्यतित,जीवन,6
174761,OpenSeg/V-01.04.03.00,करना,व्यतित,6
174761,OpenSeg/V-01.04.03.00,असंभव,करना,5
174761,OpenSeg/V-01.04.03.00,है।,असंभव,5
174761,OpenSeg/V-01.04.03.00,यहां,है,3
174761,OpenSeg/V-01.04.03.00,दूसरों,यहां,5
174761,OpenSeg/V-01.04.03.00,को,दूसरों,5
174761,OpenSeg/V-01.04.03.00,अनावश्यक,को,8
174761,OpenSeg/V-01.04.03.00,पीड़ा,अनावश्यक,8
174761,OpenSeg/V-01.04.03.00,देने,पीड़ा,5
174761,OpenSeg/V-01.04.03.00,से,देने,3
174761,OpenSeg/V-01.04.03.00,दूर,से,3
174761,OpenSeg/V-01.04.03.00,रहने,दूर,4
174761,OpenSeg/V-01.04.03.00,का,रहने,4
174761,OpenSeg/V-01.04.03.00,प्रयत्न,का,7
174761,OpenSeg/V-01.04.03.00,बहुत,प्रयत्न,6
174761,OpenSeg/V-01.04.03.00,ही,बहुत,3
174761,OpenSeg/V-01.04.03.00,महत्वपूर्ण,ही,9
174761,OpenSeg/V-01.04.03.00,है।,महत्वपूर्ण,9
174761,OpenSeg/V-01.04.03.00,बिना,है,4
174761,OpenSeg/V-01.04.03.00,किसी,बिना,3
174761,OpenSeg/V-01.04.03.00,कारण,किसी,3
174761,OpenSeg/V-01.04.03.00,के,कारण,3
174761,OpenSeg/V-01.04.03.00,या,के,2
174761,OpenSeg/V-01.04.03.00,छोटी,या,4
174761,OpenSeg/V-01.04.03.00,सी,छोटी,3
174761,OpenSeg/V-01.04.03.00,किसी,सी,2
174761,OpenSeg/V-01.04.03.00,बात,किसी,4
174761,OpenSeg/V-01.04.03.00,पर,बात,3
174761,OpenSeg/V-01.04.03.00,किसी,पर,4
174761,OpenSeg/V-01.04.03.00,को,किसी,3
174761,OpenSeg/V-01.04.03.00,दुख,को,3
174761,OpenSeg/V-01.04.03.00,पहुंचाना,दुख,7
174761,OpenSeg/V-01.04.03.00,अनुचित,पहुंचाना,6
174761,OpenSeg/V-01.04.03.00,"है,",अनुचित,6
174761,OpenSeg/V-01.04.03.00,परन्तु,"है,",6
174761,OpenSeg/V-01.04.03.00,तुम्हारे,परन्तु,7
174761,OpenSeg/V-01.04.03.00,चरित्रधन,तुम्हारे,8
174761,OpenSeg/V-01.04.03.00,को,चरित्रधन,8
174761,OpenSeg/V-01.04.03.00,कुड़ेदान,को,7
174761,OpenSeg/V-01.04.03.00,में,कुड़ेदान,7
174761,OpenSeg/V-01.04.03.00,न,में,3
174761,OpenSeg/V-01.04.03.00,फेंकने,न,5
174761,OpenSeg/V-01.04.03.00,से,फेंकने,5
174761,OpenSeg/V-01.04.03.00,अगर,से,3
174761,OpenSeg/V-01.04.03.00,किसी,अगर,4
174761,OpenSeg/V-01.04.03.00,लंपट,किसी,4
174761,OpenSeg/V-01.04.03.00,व्यक्ति,लंपट,7
174761,OpenSeg/V-01.04.03.00,को,व्यक्ति,6
174761,OpenSeg/V-01.04.03.00,दुख,को,3
174761,OpenSeg/V-01.04.03.00,पहुँचाता,दुख,7
174761,OpenSeg/V-01.04.03.00,है,पहुँचाता,7
174761,OpenSeg/V-01.04.03.00,तो,है,2
174761,OpenSeg/V-01.04.03.00,उसके,तो,4
174761,OpenSeg/V-01.04.03.00,दुखी,उसके,4
174761,OpenSeg/V-01.04.03.00,होने,दुखी,4
174761,OpenSeg/V-01.04.03.00,की,होने,4
174761,OpenSeg/V-01.04.03.00,परवाह,की,5
174761,OpenSeg/V-01.04.03.00,नहीं,परवाह,5
174761,OpenSeg/V-01.04.03.00,करनी,नहीं,4
174761,OpenSeg/V-01.04.03.00,चाहिए।,करनी,6
174761,OpenSeg/V-01.04.03.00,कोई,चाहिए।,6
174761,OpenSeg/V-01.04.03.00,लंपट,कोई,4
174761,OpenSeg/V-01.04.03.00,तुम्हारे,लंपट,8
174761,OpenSeg/V-01.04.03.00,साथ,तुम्हारे,7
174761,OpenSeg/V-01.04.03.00,एक,साथ,3
174761,OpenSeg/V-01.04.03.00,ही,एक,2
174761,OpenSeg/V-01.04.03.00,विस्तर,ही,6
174761,OpenSeg/V-01.04.03.00,में,विस्तर,6
174761,OpenSeg/V-01.04.03.00,नहीं,में,3
174761,OpenSeg/V-01.04.03.00,सो,नहीं,4
174761,OpenSeg/V-01.04.03.00,पाने,सो,4
174761,OpenSeg/V-01.04.03.00,पर,पाने,3
174761,OpenSeg/V-01.04.03.00,उसे,पर,3
174761,OpenSeg/V-01.04.03.00,दुख,उसे,3
174761,OpenSeg/V-01.04.03.00,होता,दुख,4
174761,OpenSeg/V-01.04.03.00,है,होता,3
174761,OpenSeg/V-01.04.03.00,इसलिए,है,5
174761,OpenSeg/V-01.04.03.00,तुम,इसलिए,5
174761,OpenSeg/V-01.04.03.00,उसे,तुम,3
174761,OpenSeg/V-01.04.03.00,अपने,उसे,3
174761,OpenSeg/V-01.04.03.00,मकान,अपने,4
174761,OpenSeg/V-01.04.03.00,में,मकान,3
174761,OpenSeg/V-01.04.03.00,ठहरने,में,5
174761,OpenSeg/V-01.04.03.00,या,ठहरने,5
174761,OpenSeg/V-01.04.03.00,तुम्हारे,या,7
174761,OpenSeg/V-01.04.03.00,साथ,तुम्हारे,7
174761,OpenSeg/V-01.04.03.00,एक,साथ,3
174761,OpenSeg/V-01.04.03.00,ही,एक,2
174761,OpenSeg/V-01.04.03.00,विस्तर,ही,6
174761,OpenSeg/V-01.04.03.00,पर,विस्तर,5
174761,OpenSeg/V-01.04.03.00,सोने,पर,4
174761,OpenSeg/V-01.04.03.00,की,सोने,4
174761,OpenSeg/V-01.04.03.00,अनुमति,की,6
174761,OpenSeg/V-01.04.03.00,नहीं,अनुमति,5
174761,OpenSeg/V-01.04.03.00,दे,नहीं,4
174761,OpenSeg/V-01.04.03.00,सकते,दे,3
174761,OpenSeg/V-01.04.03.00,हो।,सकते,4
174761,OpenSeg/V-01.04.03.00,कोई,हो।,2
174761,OpenSeg/V-01.04.03.00,चोर,कोई,2
174761,OpenSeg/V-01.04.03.00,को,चोर,2
174761,OpenSeg/V-01.04.03.00,अगर,को,3
174761,OpenSeg/V-01.04.03.00,तुम्हारा,अगर,7
174761,OpenSeg/V-01.04.03.00,पॉकेट,तुम्हारा,8
174761,OpenSeg/V-01.04.03.00,नहीं,पाँकेट,6
174761,OpenSeg/V-01.04.03.00,काट,नहीं,4
174761,OpenSeg/V-01.04.03.00,पाने,काट,3
174761,OpenSeg/V-01.04.03.00,पर,पाने,3
174761,OpenSeg/V-01.04.03.00,उसे,पर,3
174761,OpenSeg/V-01.04.03.00,दुख,उसे,3
174761,OpenSeg/V-01.04.03.00,होता,दुख,4
174761,OpenSeg/V-01.04.03.00,है,होता,3
174761,OpenSeg/V-01.04.03.00,तो,है,2
174761,OpenSeg/V-01.04.03.00,तुम,तो,2
174761,OpenSeg/V-01.04.03.00,उसे,तुम,3
174761,OpenSeg/V-01.04.03.00,अपना,उसे,4
174761,OpenSeg/V-01.04.03.00,पॉकेट,अपना,5
174761,OpenSeg/V-01.04.03.00,काटने,पांकेट,4
